;;; @article{yunetal2015,
;;; 	title={The Korean Corpus of Spontaneous Speech},
;;; 	author={Yun, W., Yoon, K., Park, S., Lee, J., Cho, S., Kang, D., Byun, K., Hahn, H., Kim, J.},
;;; 	journal={Journal of the Korean Society of Speech Sciences},
;;; 	volume={7(2)},
;;; 	pages={103–109},
;;; 	year={2015},
;;; 	publisher={}
;;; }
ㅊㅏㅆㄱㅣ	ch a K kk i
ㅊㅏㅆㅓㅛ	ch a ss eo y eo
ㅊㅏㅇ	ch a NG
ㅊㅏㅇㄱㅗ	ch a NG kk o
ㅊㅏㅇㄱㅗㅔㅅㅓㄷㅗ	ch a NG kk o e s eo d o
ㅊㅏㅇㄷㅗㅇ	ch a NG d o NG
ㅊㅏㅇㄹㅣㅂ	ch a NG n i P
ㅊㅏㅇㅁㅜㄴ	ch a NG m u N
ㅊㅏㅇㅁㅜㄴ	ch a NG m u NG
ㅊㅏㅇㅁㅜㄴㄲㅏㅈㅣ	ch a NG m u NG kk a i
ㅊㅏㅇㅁㅜㄴㄷㅗ	ch a NG m u N d o
ㅊㅏㅇㅁㅜㄴㅡㄹ	ch a NG m u n eu
ㅊㅏㅇㅁㅜㄴㅡㄹㅗ	ch a NG m u u n eu
ㅊㅏㅇㅈㅏㄱㄱㅘㄱㅏ	ch a NG j a kk a g a
ㅊㅏㅇㅈㅏㄱㄹㅗㄴㅣㄹㅏㄷㅡㄴㅈㅣ	ch a NG j a NG r o n i r a d eu N j i
ㅊㅏㅇㅈㅏㄱㅢ	ch a NG j a g e
ㅊㅏㅇㅈㅔㄷㅚㅓㅆㄷㅓㄴ	ch a NG j e d e eo tt eo N
ㅊㅏㅇㅈㅗㅈㅓㄱㅡㄹㅗ	ch a NG j o j eo g eu r u
ㅊㅏㅇㅊㅜㄹㅎㅐ	ch a NG ch u r e
ㅊㅏㅇㅊㅜㄹㅎㅐㅅㅓ	ch a NG ch u r e s eo
ㅊㅏㅇㅌㅡㄹ	ch a NG t eu L
ㅊㅏㅇㅍㅣㅎㅏㄴ	ch e NG p i a NG
ㅊㅏㅇㅍㅣㅎㅏㄴ	ch e NG p i h a N
ㅊㅏㅇㅍㅣㅎㅏㄴㄷㅔ	ch a NG p i a N d e
ㅊㅏㅇㅍㅣㅎㅏㄴㄷㅔ	ch e NG p i a N d e
ㅊㅏㅇㅍㅣㅎㅏㄴㅣㄲㅏ	ch a NG p i h a n i kk a
ㅊㅏㅇㅍㅣㅎㅏㄷㅏㄱㅗ	ch a NG p i a d a g u
ㅊㅏㅇㅍㅣㅎㅏㄷㅏㄱㅗ	ch a NG p i h a d a g o
ㅊㅏㅇㅍㅣㅎㅏㄷㅏㄱㅗ	ch e NG p i a d a g u
ㅊㅏㅇㅍㅣㅎㅏㄷㅏㄱㅗ	ch e NG p i h a d a g u
ㅊㅏㅇㅍㅣㅎㅏㄷㅓㄹㅏㄱㅗㅛ	ch e NG p i h a d eu r a g u y eo
ㅊㅏㅇㅍㅣㅎㅏㄹ	ch e NG p i a L
ㅊㅏㅇㅍㅣㅎㅏㅈㅣㅁㅏㄴ	ch a NG p i a j i m a N
ㅊㅏㅇㅍㅣㅎㅏㅈㅣㅁㅏㄴ	ch a NG p i h a j i m a N
ㅊㅏㅇㅍㅣㅎㅐㅅㅓ	ch e NG p i e s eo
ㅊㅏㅇㅝㄴ	ch a NG w eo N
ㅊㅏㅇㅣㄹ	ch a NG i L
ㅊㅏㅈ	ch a
ㅊㅏㅈㄱㅔ	ch a kk e
ㅊㅏㅈㄱㅔㅆㅈㅣㅁㅏㄴ	ch a kk e jj i m a N
ㅊㅏㅈㄱㅗ	ch a kk o
ㅊㅏㅈㄱㅗ	ch a kk u
ㅊㅏㅈㄱㅗㅅㅓㄴ	ch a kk u s eo N
ㅊㅏㅈㄱㅗㅛ	ch a kk u y o
ㅊㅏㅈㄱㅣ	ch a kk i
ㅊㅏㅈㄱㅣㅂㅗㄷㅏㄴㅡㄴ	ch a kk i b o d a n eu N
ㅊㅏㅈㄴㅡㄴ	ch a N n eu N
ㅊㅏㅈㄴㅡㄴ	ch a N n eu NG
ㅊㅏㅈㄴㅡㄴ	ch a n eu NG
ㅊㅏㅈㄴㅡㄴㄷㅔ	ch a N n eu N d e
ㅊㅏㅈㄴㅡㄴㅈㅣㄷㅗ	ch a N n eu N j i d u
ㅊㅏㅈㄴㅡㄹㅏㄱㅗ	ch a N n eu r a g o
ㅊㅏㅈㄷㅏ	ch a tt a
ㅊㅏㅈㄷㅏㄱㅏ	ch a tt a g a
ㅊㅏㅈㅈㅛ	ch a jj eo
ㅊㅏㅈㅏ	ch a j a
ㅊㅏㅈㅏㄱㅏ	ch a j a g a
ㅊㅏㅈㅏㄱㅏㄱㅗ	ch a j a g a g u
ㅊㅏㅈㅏㄱㅏㄴㄷㅏㅁㅕㄴ	ch a j a g a N d a m y eo N
ㅊㅏㅈㅏㄱㅏㄴㅡㄴ	ch a j a g a n eu N
ㅊㅏㅈㅏㄱㅏㄴㅡㄴ	ch a j a g a n eu NG
ㅊㅏㅈㅏㄱㅏㄹ	ch a j a g a L
ㅊㅏㅈㅏㄱㅏㅅㅓ	ch a j a g a s eo
ㅊㅏㅈㅏㄴㅐㄱㅗ	ch a j a n e g o
ㅊㅏㅈㅏㄴㅐㄹ	ch a j a n e L
ㅊㅏㅈㅏㄷㅏㄴㅣㄴㅡㄴ	ch a j a d a n i n eu NG
ㅊㅏㅈㅏㅂㅗㄱㅗ	ch a j a b o g o
ㅊㅏㅈㅏㅂㅗㄱㅗ	ch a j a b o g u
ㅊㅏㅈㅏㅂㅗㄱㅣ	ch a j a b o g i
ㅊㅏㅈㅏㅂㅗㄴㅣㄲㅏ	ch a j a b o n i kk a
ㅊㅏㅈㅏㅂㅗㄹ	ch a j a b o L
ㅊㅏㅈㅏㅂㅗㄹㅕ	ch a j a b o r y eo
ㅊㅏㅈㅏㅂㅗㅁ	ch a j a b o M
ㅊㅏㅈㅏㅂㅗㅁㅕㄴ	ch a j a b o m eu
ㅊㅏㅈㅏㅂㅗㅁㅕㄴ	ch a j a b o m y eo
ㅊㅏㅈㅏㅂㅘㅑ	ch a j a b a y a
ㅊㅏㅈㅏㅂㅚㄴ	ch a j a b e NG
ㅊㅏㅈㅏㅂㅚㅓㅑ	ch a j a b a i
ㅊㅏㅈㅏㅅㅓ	ch a j a s eo
ㅊㅏㅈㅏㅅㅓ	ch a s eo
ㅊㅏㅈㅏㅅㅓ	ch a y eo s eo
ㅊㅏㅈㅏㅆㄱㅗ	ch a j a kk o
ㅊㅏㅈㅏㅆㄴㅡㄴㄷㅔ	ch a a eu N d e
ㅊㅏㅈㅏㅆㄴㅡㄴㄷㅔ	ch a j a N n eu N d e
ㅊㅏㅈㅏㅆㄷㅏ	ch a a tt a
ㅊㅏㅈㅏㅇㄴㅣㅁㅣ	ch a j a NG n i m i
ㅊㅏㅈㅏㅑ	ch a j a y a
ㅊㅏㅈㅏㅗㄱㅗ	ch a j a o g o
ㅊㅏㅈㅏㅗㄴㅡㄴ	ch a j a o n eu N
ㅊㅏㅈㅏㅗㄴㅡㄴ	ch a j a o n eu NG
ㅊㅏㅈㅏㅗㄴㅡㄴㄷㅔ	ch a j a o n eu N d e
ㅊㅏㅈㅏㅗㅈㅣㄹ	ch a j a o j i L
ㅊㅏㅈㅏㅘ	ch a j a w a
ㅊㅏㅈㅏㅘㅅㅓ	ch a j a w a s eo
ㅊㅏㅈㅏㅘㅆㄱㅜㄴㅏ	ch a j a w a kk u n a
ㅊㅏㅈㅏㅘㅆㄷㅓㄴ	ch a j a a tt eo N
ㅊㅏㅈㅏㅛ	ch a j a y eo
ㅊㅏㅈㅡㄴㅣ	ch a j eu n i
ㅊㅏㅈㅡㄴㅣㄲㅏ	ch a j eu n i kk a
ㅊㅏㅈㅡㄹ	ch a j eu
ㅊㅏㅈㅡㄹ	ch a j eu L
ㅊㅏㅈㅡㄹㅓ	ch a j eu r eo
ㅊㅏㅈㅡㄹㅕㄱㅗ	ch a j eu L r y eo g o
ㅊㅏㅈㅡㄹㅕㄱㅗ	ch a j eu L r y eo g u
ㅊㅏㅈㅡㅁㅕㄴ	ch a j eu m y eo N
ㅊㅏㅈㅡㅁㅕㄴㅅㅓ	ch a j eu m y eo N s eo
ㅊㅏㅈㅡㅅㅣㄱㅗ	ch a j eu s i g u
ㅊㅏㅈㅣㅎㅏㄱㅗ	ch a j i a g u
ㅊㅏㅈㅣㅎㅏㄴㅡㄴ	ch a j i h a n eu M
ㅊㅏㅊㅜㄹㅣ	ch a ch u r i
ㅊㅏㅊㅡㅁ	ch a ch eu M
ㅊㅏㅍㅕㄴ	ch a p y eo N
ㅊㅏㅍㅕㄴㅎㅏㄱㅗ	ch a p y eo N h a g o
ㅊㅏㅐㄱㅣ	ch a e g i
ㅊㅏㅔ	ch a e
ㅊㅏㅔㅅㅓㄷㅗ	ch a e s eo d u
ㅊㅏㅕㅅㅓ	ch e eo s eo
ㅊㅏㅛ	ch a y eo
ㅊㅏㅝㄴㅔㅅㅓ	ch a w eo n e s eo
ㅊㅏㅝㄴㅔㅅㅓㄴㅡㄴ	ch a w eo n e s eo n eu N
ㅊㅏㅝㄴㅔㅅㅓㄷㅗ	ch a w eo n e s eo d u
ㅊㅏㅝㄴㅡㄹ	ch a w eo n eu L
ㅊㅏㅝㄴㅣ	ch a w eo n i
ㅊㅏㅝㄴㅣㅓㅆㄴㅡㄴㄷㅔ	ch a w eo n i y eo N n eu N d e
ㅊㅏㅢ	ch a i
ㅊㅏㅣ	ch a i
ㅊㅏㅣㄱㅏ	ch a i g a
ㅊㅏㅣㄱㅏ	ch e i g a
ㅊㅏㅣㄱㅗ	ch e i g u
ㅊㅏㅣㄱㅗㅛ	ch a i g u y eo
ㅊㅏㅣㄴ	ch a i N
ㅊㅏㅣㄴ	ch a i NG
ㅊㅏㅣㄴㄷㅔ	ch a i N d e
ㅊㅏㅣㄴㄷㅔㄷㅗ	ch a i N d e d o
ㅊㅏㅣㄴㄷㅔㄷㅗ	ch a i N d e d u
ㅊㅏㅣㄴㅏ	ch a i n a
ㅊㅏㅣㄴㅏㄴㅡㄴㄷㅔ	ch a i n a n eu N d e
ㅊㅏㅣㄴㅏㅂㄴㅣㄷㅏ	ch a i n a m i d a
ㅊㅏㅣㄴㅏㅌㅏㅜㄴㅔ	ch a i n a t a u n e
ㅊㅏㅣㄴㅏㅌㅏㅜㄴㅔㅅㅓ	ch a i n a t a u n e s eo
ㅊㅏㅣㄴㅏㅌㅏㅜㄴㅡㄴ	ch a i n a t a u n eu N
ㅊㅏㅣㄴㅏㅛ	ch a i n a y eo
ㅊㅏㅣㄴㅡㄴ	ch a i n eu M
ㅊㅏㅣㄴㅡㄴ	ch a i n eu N
ㅊㅏㅣㄷㅏ	ch a i d a
ㅊㅏㅣㄷㅗ	ch a i d o
ㅊㅏㅣㄷㅗ	ch a i d u
ㅊㅏㅣㄷㅡㄹㅣㄴㄷㅔ	ch a i d eu r i N d e
ㅊㅏㅣㄹㅏㄷㅡㄴㄱㅏ	ch a i r a d eo NG g a
ㅊㅏㅣㄹㅏㄷㅡㄴㅈㅣ	ch a i r a d eu N j i
ㅊㅏㅣㄹㅗ	ch a i r u
ㅊㅏㅣㄹㅡㄹ	ch a i L
ㅊㅏㅣㄹㅡㄹ	ch a i r eu L
ㅊㅏㅣㅈㅓㅁㅔㅅㅓ	ch a i jj eo m e s eo
ㅊㅏㅣㅈㅓㅁㅡㄴ	ch a i jj eo m eu N
ㅊㅏㅣㅈㅓㅁㅣ	ch a i jj eo m i
ㅊㅏㅣㅈㅣㅁㅏㄴ	ch a i j i m a N
ㅊㅏㅣㅋㅗㅍㅡㅅㅡㅋㅣ	ch a i k o p eo s eu k i
ㅊㅏㅣㅛ	ch a i y eo
ㅊㅏㅣㅣㄴ	ch a i i NG
ㅊㅏㅣㅣㄴㄷㅔ	ch a i N d e
ㅊㅏㅣㅣㄴㄷㅔ	ch a i i N d e
ㅊㅐ	ch e
ㅊㅐ	jj e
ㅊㅐㄱ	ch e K
ㅊㅐㄱ	ch e NG
ㅊㅐㄱㄷㅗ	ch e K tt o
ㅊㅐㄱㄷㅡㄹ	ch e K tt eu L
ㅊㅐㄱㄷㅡㄹ	j e K tt eu L
ㅊㅐㄱㄷㅡㄹㅡㄹ	ch e K tt eu r eu
ㅊㅐㄱㄷㅡㄹㅡㄹ	ch e K tt eu r eu L
ㅊㅐㄱㅁㅏㄴ	ch e NG m a
ㅊㅐㄱㅁㅏㄴ	ch e NG m a M
ㅊㅐㄱㅅㅏㅇ	ch e K ss a NG
ㅊㅐㄱㅅㅏㅇ	ch e ss a NG
ㅊㅐㄱㅅㅏㅇㅁㅏ	ch e K ss a NG m a
ㅊㅐㄱㅅㅏㅇㅁㅓㄹㅣㅔ	ch e K ss a NG m eo r i e
ㅊㅐㄱㅈㅓㅇㄷㅙ	ch e K jj eo NG d e
ㅊㅐㄱㅎㅏㄱㅗ	ch e k a g o
ㅊㅐㄱㅏㅁ	ch e g a M
ㅊㅐㄱㅔㅅㅓ	ch e g e s eo
ㅊㅐㄱㅔㅅㅓㄴㅡㄴ	ch e g e s eo n eu
ㅊㅐㄱㅡㄹ	ch e g eu L
ㅊㅐㄱㅡㄹㅗ	ch e g eu r u
ㅊㅐㄱㅣ	ch e g i
ㅊㅐㄱㅣㄴㄷㅔ	ch e g i N d e
ㅊㅐㄱㅣㄴㅏ	ch e g i n a
ㅊㅐㄱㅣㅁ	ch e g i M
ㅊㅐㄱㅣㅁㄱㅏㅁ	ch e g i NG g a M
ㅊㅐㄱㅣㅁㄱㅏㅁㄷㅗ	ch e g i NG g a M d u
ㅊㅐㄱㅣㅁㄱㅏㅁㅔ	ch e g i NG g a m e
ㅊㅐㄱㅣㅁㄱㅏㅁㅡㄴ	ch e g i NG g a m eu M
ㅊㅐㄱㅣㅁㄱㅏㅁㅡㄹ	ch e g i NG g a m eu L
ㅊㅐㄱㅣㅁㄱㅏㅁㅣ	ch e g i NG g a m i
ㅊㅐㄱㅣㅁㄱㅏㅁㅣㄹㅏㄱㅗ	ch e g i NG g a M i r a g u
ㅊㅐㄱㅣㅁㄷㅗ	ch e g i M d o
ㅊㅐㄱㅣㅁㄷㅗ	ch e g i M d u
ㅊㅐㄱㅣㅁㅈㅣㄱㅗ	ch e g i M j i g o
ㅊㅐㄱㅣㅁㅎㅏㅔ	ch e g i m a e
ㅊㅐㄱㅣㅁㅡㄹ	ch e g i M m eu L
ㅊㅐㄱㅣㅁㅡㄹ	ch e g i m eu
ㅊㅐㄱㅣㅁㅡㄹ	ch e g i m eu L
ㅊㅐㄱㅣㅁㅣ	ch e g i m i
ㅊㅐㄱㅣㅁㅣㄱㅗ	ch e g i m i g o
ㅊㅐㄱㅣㅔㅛ	ch e g i e y eo
ㅊㅐㄴ	ch e NG
ㅊㅐㄴㅓㄹㅣ	ch e n eo r i
ㅊㅐㄴㅡㄴ	ch e n eu M
ㅊㅐㄷㅡㅟㄱ	ch e d eu i K
ㅊㅐㄹㅗ	ch e r eu
ㅊㅐㄹㅗ	ch e r o
ㅊㅐㄹㅗ	ch e r u
ㅊㅐㅅㅗ	ch e s o
ㅊㅐㅅㅗㄴㅏ	ch e s o n a
ㅊㅐㅅㅗㄹㅡㄹ	ch e s o r eu L
ㅊㅐㅅㅣㄱ	ch e s i K
ㅊㅐㅇㄱㅕ	ch e NG g y eo
ㅊㅐㅇㄱㅕㅅㅓ	ch e NG g y eo s eo
ㅊㅐㅇㄱㅕㅑ	ch e NG g y eo y a
ㅊㅐㅇㄱㅕㅑㅁㅏㄴ	ch e NG g y eo y a m a N
ㅊㅐㅇㄱㅣㄱㅗ	ch e NG g i g o
ㅊㅐㅇㄱㅣㄱㅗ	ch e NG i g o
ㅊㅐㅇㄱㅣㄱㅣㄱㅏ	ch e NG g i i g a
ㅊㅐㅇㄱㅣㄱㅣㄴ	ch e NG g i g i N
ㅊㅐㅇㄱㅣㄱㅣㄹㅗ	ch e NG g i g i r u
ㅊㅐㅇㄱㅣㄴㅡㄴ	ch e NG g i n eu N
ㅊㅐㅇㄱㅣㅈㅣㅁㅏㄴ	ch e NG g i j i m a N
ㅊㅐㅈㅓㅁㅎㅏㄹ	ch e jj eo m a L
ㅊㅐㅈㅓㅁㅎㅐ	ch e jj eo m e
ㅊㅐㅈㅓㅁㅡㄹ	ch e jj eo m eu L
ㅊㅐㅈㅓㅁㅢ	ch e jj eo m i
ㅊㅐㅈㅓㅁㅣ	ch e jj eo m i
ㅊㅐㅉㅣㄱㅡㄹ	ch e jj i g eu L
ㅊㅐㅊㅟㅎㅐㅅㅓ	ch e ch w i h e s eo
ㅊㅐㅌㅣㅇㅡㄹ	ch e t i NG eu L
ㅊㅐㅍㅡㄹ	ch e p eu L
ㅊㅐㅍㅡㄹㅎㅏㄹ	ch e p eu r a L
ㅊㅐㅍㅡㄹㅣㄹㅏㄴㅡㄴ	ch e p eu r i r a eu NG
ㅊㅐㅓ	ch e eo
ㅊㅐㅛㅇㄱㅓ	ch e y o NG g eo
ㅊㅐㅜㄱㅔ	ch e u g e
ㅊㅐㅜㄱㅔㅆㄷㅏ	ch e u g e tt a
ㅊㅐㅜㄱㅗ	ch e u g u
ㅊㅐㅜㄴㄷㅏ	ch e u N d a
ㅊㅐㅜㄴㄷㅏㄷㅡㄴㄱㅏ	ch e u N d a d eo NG g a
ㅊㅐㅜㄴㅡㄴ	ch e u n eu N
ㅊㅐㅜㄹ	ch e u L
ㅊㅐㅜㄹㅏㄱㅗ	ch e u r a g u
ㅊㅐㅝ	ch e eo
ㅊㅐㅝ	ch e w eo
ㅊㅐㅝㅅㅓ	ch e eo s eo
ㅊㅐㅝㅅㅓ	ch e w eo s eo
ㅊㅐㅝㅆㄴㅡㄴㄷㅔ	ch e w eo n eu N d e
ㅊㅐㅝㅈㅣㄴ	ch e eo j u NG
ㅊㅐㅝㅑ	ch e w eo y a
ㅊㅐㅝㅛ	ch e w eo y eo
ㅊㅓ	ch eo
ㅊㅓㄱ	ch eo
ㅊㅓㄱ	ch eo K
ㅊㅓㄱㄷㅗㄴㅡㄴ	ch eo K tt o n eu N
ㅊㅓㄱㅎㅏ	ch eo k a
ㅊㅓㄱㅎㅏㄱㅓㄴㅏ	ch eo K h a g eo n a
ㅊㅓㄱㅎㅏㄱㅗ	ch eo k a g o
ㅊㅓㄱㅎㅏㄱㅗ	ch eo k a g u
ㅊㅓㄱㅎㅏㄴㅡㄴ	ch eo k a n eu
ㅊㅓㄱㅎㅏㅁㅕㄴㅅㅓ	ch eo K k a m y eo N s eo
ㅊㅓㄱㅎㅏㅁㅕㄴㅅㅓ	ch eo k a m y eo N s eo
ㅊㅓㄱㅎㅏㅁㅕㄴㅅㅓ	ch eo kk a m eo N s eo
ㅊㅓㄱㅏ	ch eo g a
ㅊㅓㄱㅏㅈㅣㅂ	ch eo g a jj i P
ㅊㅓㄱㅏㅈㅣㅂㅔㄴㅡㄴ	ch eo g a jj i b e n eu N
ㅊㅓㄱㅏㅈㅣㅂㅣㄴㅏ	ch eo g a jj i b i n a
ㅊㅓㄱㅏㅔ	ch eo g a e
ㅊㅓㄱㅡㄹ	ch eo g eu L
ㅊㅓㄴ	ch eo M
ㅊㅓㄴ	ch eo N
ㅊㅓㄴㄱㅜㄱㅔ	ch u NG g u g e
ㅊㅓㄴㄱㅜㅂㅐㄱㅊㅣㄹㅅㅣㅂ	ch eo NG g u b e K ch i L ss i M
ㅊㅓㄴㄴㅕㄴ	ch eo N n y eo N
ㅊㅓㄴㄹㅕㅂㄷㅗ	ch eo L r y eo P tt u
ㅊㅓㄴㄹㅣㅏㄴ	ch eo L r i a N
ㅊㅓㄴㅁㅏㄴ	ch eo M m a
ㅊㅓㄴㅁㅏㄴ	ch eo M m a N
ㅊㅓㄴㅁㅏㄴ	ch o M m a N
ㅊㅓㄴㅁㅏㄴㅡㄹ	ch eo M m a n eu L
ㅊㅓㄴㅂㅐㄱ	ch eo N b e K
ㅊㅓㄴㅂㅜ	ch eo M b u
ㅊㅓㄴㅂㅜㄹㅣ	ch eo M b u r i
ㅊㅓㄴㅂㅜㅈㅓㄱㅣㄴ	ch eo M b u j eo g i N
ㅊㅓㄴㅆㅣㄱ	ch eo N ss i K
ㅊㅓㄴㅈㅏㅇ	ch eo N j a NG
ㅊㅓㄴㅈㅏㅇㅎㅕㅇㅡㄹㅗ	ch eo N j a NG h y eo NG eu r u
ㅊㅓㄴㅈㅏㅇㅔㅅㅓ	ch eo N j a NG e s eo
ㅊㅓㄴㅈㅐㄷㅡㄹㅡㄴ	ch eo N j e d eu r eu N
ㅊㅓㄴㅈㅐㄷㅡㄹㅡㄴ	h eo N j e d eu r eu N
ㅊㅓㄴㅈㅐㅅㅓㅇㅣ	ch eo N j e ss eo NG i
ㅊㅓㄴㅈㅜㄱㅛ	ch eo N j u g y o
ㅊㅓㄴㅈㅜㄱㅛㄹㅡㄹ	ch eo N j u g y o r eu L
ㅊㅓㄴㅈㅣ	ch eo N j i
ㅊㅓㄴㅈㅣㄱㅐㅂㅕㄱㅡㄹ	ch eo N j i g e b y eo g eu L
ㅊㅓㄴㅊㅏㅁㅏㄴㅂㅕㄹㅣㅔㅛ	ch eo N ch a m a M b y eo r i e y eo
ㅊㅓㄴㅊㅓㄴㅎㅣ	ch eo M ch eo n i
ㅊㅓㄴㅊㅓㄴㅎㅣ	ch eo N ch eo i
ㅊㅓㄴㅊㅓㄴㅎㅣ	ch eo N ch eo n i
ㅊㅓㄴㅊㅣㄹㅂㅐㄱ	ch eo N ch i L b e K
ㅊㅓㄴㅎㅗㄷㅗㅇㅔㅅㅓ	ch eo n o d o NG e s eo
ㅊㅓㄴㅏㄴㄲㅏㅈㅣㄷㅗ	ch eo n a NG kk a j i d u
ㅊㅓㄴㅏㅁ	ch eo n a M
ㅊㅓㄴㅕㄴ	ch eo n y eo N
ㅊㅓㄴㅣㅂㅐㄱㅁㅏㄴ	ch eo n i b e NG m a N
ㅊㅓㄷ	ch eo T
ㅊㅓㄹ	ch eo L
ㅊㅓㄹㄱㅏㅇ	ch eo L g a NG
ㅊㅓㄹㄱㅓㄷㅙ	ch eo L g eo d e
ㅊㅓㄹㄱㅓㄷㅙ	ch eo L g eo d w e
ㅊㅓㄹㄱㅓㄹㅡㄹ	ch eo L g eo r eu L
ㅊㅓㄹㄱㅡㄴㅡㄹ	ch eo L g eu n eu
ㅊㅓㄹㄷㅗ	ch eo L tt o
ㅊㅓㄹㄷㅗㄱㅏ	ch eo L tt o g a
ㅊㅓㄹㄷㅡㄴ	ch eo L d eu NG
ㅊㅓㄹㄷㅡㄴㅡㄴ	ch eo L d eu n eu N
ㅊㅓㄹㄷㅡㄹㄱㅗ	ch eo L d eu L g o
ㅊㅓㄹㅈㅏㅈㅓㄴㄱㅓ	ch eo L j a j eo NG g eo
ㅊㅓㄹㅈㅓㅎㅏㄱㅔ	ch eo L jj eo a g e
ㅊㅓㄹㅌㅏㅂ	ch eo L t a P
ㅊㅓㄹㅌㅏㅂㅣ	ch eo L t a b i
ㅊㅓㄹㅌㅏㅂㅣㄹㅏㄴㅡㄴ	ch eo L t a b i r a n eu N
ㅊㅓㄹㅎㅏㄱ	ch eo r a K
ㅊㅓㄹㅎㅏㄱㅅㅏㄹㅏㄴ	ch eo r a K ss a r a N
ㅊㅓㄹㅎㅏㄱㅡㄹ	ch eo r a g eu L
ㅊㅓㄹㅓㅁ	ch eo r eo M
ㅊㅓㄹㅓㅁ	ch eo r eo NG
ㅊㅓㄹㅓㅁ	ch eo r eo eo eo M
ㅊㅓㄹㅓㅄ	ch eo r eo P
ㅊㅓㄹㅓㅄㄷㅏ	ch eo r eo P tt a
ㅊㅓㄹㅡㄹ	ch eo r e
ㅊㅓㄹㅣ	ch eo r i
ㅊㅓㄹㅣㄴㅡㄴ	ch eo r i n eu N
ㅊㅓㄹㅣㄷㅗ	ch eo r i d u
ㅊㅓㄹㅣㄹ	ch eo r i L
ㅊㅓㄹㅣㄹㅡㄹ	ch eo r i r eu L
ㅊㅓㄹㅣㅎㅏㄱㅗ	ch eo r i a g u
ㅊㅓㄹㅣㅎㅏㄴㄷㅏ	ch eo r i a N d a
ㅊㅓㄹㅣㅎㅏㄴㄷㅏㄱㅗ	ch eo r i a N d a g o
ㅊㅓㄹㅣㅎㅏㄴㅡㄴ	ch eo r i a n eu N
ㅊㅓㄹㅣㅎㅐㅑ	ch eo r i e y a
ㅊㅓㅁ	ch eo M
ㅊㅓㅁㅂㅜ	ch eo M b u
ㅊㅓㅁㅂㅜㅌㅓ	ch eo M b u t eo
ㅊㅓㅁㅂㅜㅌㅓ	ch eo m u d eu
ㅊㅓㅁㅅㅏㄱ	ch eo M s a
ㅊㅓㅁㅅㅏㄱㅡㄹ	ch eo M s a g eu L
ㅊㅓㅁㅔ	ch eo m e
ㅊㅓㅁㅔㄴ	ch eo m e M
ㅊㅓㅁㅔㄴ	ch eo m e N
ㅊㅓㅁㅔㄴ	ch eo m eu N
ㅊㅓㅁㅔㄴㅡㄴ	ch eo m e n eu
ㅊㅓㅁㅔㄴㅡㄴ	ch eo m e n eu N
ㅊㅓㅁㅔㄷㅗ	ch eo m e d o
ㅊㅓㅁㅡㄹㅗ	ch eo m eu r u
ㅊㅓㅂ	ch eo P
ㅊㅓㅂㅂㅗㄱㅗ	ch eo P pp o g o
ㅊㅓㅂㅏㄱㅓ	ch eo b a g a eu
ㅊㅓㅂㅏㄹㄹㅏㅅㅓㄱㅏ	ch eo b a L r a s eo g a
ㅊㅓㅂㅏㄹㅡㄴ	ch eo b a L r eu N
ㅊㅓㅂㅏㄹㅡㄴ	ch eo b a r eu N
ㅊㅓㅂㅏㅇㅎㅏㄱㅗ	ch eo b y eo NG a g o
ㅊㅓㅂㅏㅇㅡㄹ	ch eo b a NG eu L
ㅊㅓㅂㅓㄹㅎㅏㅈㅣ	ch eo b eo r a j i
ㅊㅓㅂㅓㄹㅣ	ch eo b eo r i
ㅊㅓㅂㅓㄹㅣㄴㅏ	ch eo b eo r i n a
ㅊㅓㅅ	ch eo
ㅊㅓㅅ	ch eo M
ㅊㅓㅅ	ch eo N
ㅊㅓㅅ	ch eo P
ㅊㅓㅅ	ch eo T
ㅊㅓㅅㄴㅏㄹ	ch eo N n a L
ㅊㅓㅅㄴㅏㄹㅔㄴㅡㄴ	ch eo N n a r e n eu N
ㅊㅓㅅㄴㅜㄴㅔ	ch eo N n eo n e
ㅊㅓㅅㅉㅐ	ch eo T jj e
ㅊㅓㅅㅉㅐ	ch eo jj e
ㅊㅓㅅㅉㅐㄱㅏ	ch eo jj e g a
ㅊㅓㅅㅉㅐㄱㅓㄷㅡㄴㅛ	ch eo jj e g eo d eu N y eo
ㅊㅓㅅㅉㅐㄴㄷㅔ	ch eo jj e N d e
ㅊㅓㅅㅉㅐㄹㅏㅅㅓ	ch eo jj e r a s eo
ㅊㅓㅅㅉㅐㅔ	ch eo jj e e
ㅊㅓㅅㅉㅐㅛ	ch eo jj e y eo
ㅊㅓㅅㅉㅐㅣㄴ	ch eo jj e i N
ㅊㅓㅅㅎㅐ	ch eo t eu
ㅊㅓㅅㅏㄷㅡㄹㅣ	ch eo T a d eu r i
ㅊㅓㅅㅐ	ch eo d e
ㅊㅓㅅㅐㅂㅜㅌㅓ	ch eo d e b u t eo
ㅊㅓㅅㅐㅎㅏㄱㅗ	ch eo d e h a g o
ㅊㅓㅅㅣㄴ	ch eo d i N
ㅊㅓㅅㅣㄴㅅㅏㅇ	ch eo j i N s a NG
ㅊㅓㅅㅣㄴㅡㄹ	ch eo s i n eu L
ㅊㅓㅇㄱㅕㄹㅎㅏㅈㅣㄱㅏ	ch eo NG g y eo r a j i g a
